substrate,enzyme,temperature,time,ph,conversion
Cellulose,Cellulase (TrCel7A),34.22901888321583,58.36156342264524,5.50130472581502,0.599618189825345
Cellulose,Cellulase (TrCel7A),39.789951941145084,31.615346014014985,5.995983138127353,0.5341307522282466
Glucose,Glucose Oxidase,31.88543525666916,24.402666519769006,6.3297779109539,1.0
Xylan,Xylanase (TlXyn10A),30.80544931615366,71.34087856941294,6.859677583042139,1.0
Cellulose,Cellulase (TrCel7A),38.439999620906974,7.797400836698496,5.4880091660285295,0.5294837420948749
p-Nitrophenyl-β-D-cellobioside,Cellulase,39.99300799501834,57.884568638297836,5.0670204672109715,1.0
Avicel,Cellulase (CtCel5A),40.90620560758384,61.33420116334432,6.1869013772957056,1.0
Starch,α-Amylase (Bacillus),46.58534558539002,68.62416685008499,5.210599682265793,1.0
Casein,Protease (Subtilisin),35.59777109780746,39.56170600298245,5.558631698761319,1.0
Starch,α-Amylase (Bacillus),46.531534447303116,41.53105373569825,6.480948655203327,1.0
Polyurethane,PUase (PsEstA),28.038350450063174,11.41776218160286,6.330455098312741,0.06681393435969579
Maltotriose,α-Amylase,35.628109380131214,49.24271075165924,6.120701100721177,1.0
Xylan,Xylanase (TlXyn10A),25.62345163823867,66.60965897593834,5.9354077321836485,1.0
Starch,α-Amylase (Bacillus),41.94425458192439,30.795383226588367,5.917882164529602,1.0
Xylan,Xylanase (TlXyn10A),40.629173067010086,46.774529409711704,7.002104470938738,1.0
Maltotriose,α-Amylase,38.34440006180765,7.874363995734143,6.0849560016029365,1.0
Polyurethane,PUase (PsEstA),41.733732461234254,26.836424600121685,5.936345034598077,0.12554952514199297
Glucose,Glucose Oxidase,37.64126994132843,28.66092179630922,5.771021124351708,1.0
Glucose,Glucose Oxidase,39.85881550814225,54.896850842442,6.818685736721392,1.0
Starch,α-Amylase (Bacillus),40.75514014351134,45.041985678294004,6.084693814864695,1.0
Casein,Protease (Subtilisin),37.73781567769032,51.37789342692524,5.090040802459726,1.0
PET,PETase (FAST-PETase),30.959619451911745,65.06513352037567,5.182470795142008,0.1742499901567992
PET,PETase (FAST-PETase),31.177483187795318,6.7035420725827235,5.781020805845644,0.11465339784945744
Cellulose,Cellulase (TrCel7A),28.32745990856337,26.456461983816077,5.932077269444762,0.4116467919258613
Lactose,β-Galactosidase,31.76050296519402,9.978477896920962,6.255201097036226,1.0
Starch,α-Amylase (Bacillus),47.54035612626001,28.509288063889976,5.244510738007145,1.0
Glucose,Glucose Oxidase,35.46740822342223,58.61942856337992,6.251867823086663,1.0
Avicel,Cellulase (CtCel5A),32.57725699431899,34.508467402519535,6.47767078673026,1.0
Maltotriose,α-Amylase,38.85202532971188,22.82352968101941,5.791262786928059,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,36.222770649376756,51.34809480537131,6.419692255246628,1.0
Starch,α-Amylase (Bacillus),39.958985623352774,34.54208540923807,5.711347702233443,1.0
Casein,Protease (Subtilisin),36.201354831199396,31.81898925567293,6.058561484645869,1.0
Casein,Protease (Subtilisin),34.93703714168069,18.78381005708435,5.698955048701255,1.0
Avicel,Cellulase (CtCel5A),29.602621170069302,12.443738084555259,5.947242999537603,0.7505616303782976
p-Nitrophenyl-β-D-cellobioside,Cellulase,28.236362437446633,67.90168775729751,5.627294737100563,1.0
Cellulose,Cellulase (TrCel7A),34.107370381318894,69.0552842314145,5.845495947578627,0.6762013763750198
p-Nitrophenyl-β-D-cellobioside,Cellulase,33.1158990162691,8.120999609210045,6.553367727040063,1.0
Starch,α-Amylase (Bacillus),33.36162353304316,66.02280930193496,5.692373663169332,1.0
Polyurethane,PUase (PsEstA),36.27450183755552,4.996029374171932,5.552120212695433,0.18092788825035228
Cellulose,Cellulase (TrCel7A),24.71795637409599,45.51436881022728,4.91368775028429,0.3810454505816523
Polyurethane,PUase (PsEstA),41.57924628550043,19.73627382303537,5.712541803568518,0.02401951620525833
Lactose,β-Galactosidase,39.97551935779998,15.770366385541072,5.639551262665761,1.0
Maltotriose,α-Amylase,35.65775047116767,53.90492228851004,6.223608854504234,1.0
PET,PETase (FAST-PETase),28.114677267528688,29.534631827511905,5.868458189798435,0.11003604964452482
PET,PETase (FAST-PETase),22.175329749733464,24.833902775341056,4.525230736826634,0.0
Maltotriose,α-Amylase,40.13272430776415,50.628508286156276,5.818027934529139,1.0
Lactose,β-Galactosidase,33.65949889695777,41.763393796371986,5.392493112053998,1.0
Casein,Protease (Subtilisin),33.07879368362403,2.1755387155282992,5.625603651809724,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,31.623320665527014,2.030549123625212,4.937349036395125,1.0
PET,PETase (FAST-PETase),31.449838706886474,59.000393745785416,6.22747984993893,0.1986219776878443
PET,PETase (FAST-PETase),26.127608751838075,40.45877951473835,6.246072957284244,0.1925485655461179
Casein,Protease (Subtilisin),31.09826567440578,32.89075713689762,5.7841217465713415,1.0
Casein,Protease (Subtilisin),38.30560822549578,14.835682292275383,6.48380534788056,1.0
Glucose,Glucose Oxidase,46.26763221669786,3.918666621565938,6.672437008137433,1.0
Casein,Protease (Subtilisin),30.294344530199474,54.899807755785496,5.919650911673217,1.0
Casein,Protease (Subtilisin),31.852700073408275,29.331944192602634,6.317073278544627,1.0
Xylan,Xylanase (TlXyn10A),33.074830918627455,56.51667800609548,4.7287754800151784,1.0
Xylan,Xylanase (TlXyn10A),35.9802967326555,43.19644143130289,5.513998842676383,1.0
Xylan,Xylanase (TlXyn10A),39.769944185701405,42.710231429365656,6.221054391846703,1.0
Glucose,Glucose Oxidase,33.09692174083042,10.849627370549538,6.373460771757661,1.0
Glucose,Glucose Oxidase,29.22527837329092,33.30962637115253,5.688503909817141,1.0
Cellulose,Cellulase (TrCel7A),36.59898899312776,46.420769960130976,5.771979505941238,0.7104582576129698
p-Nitrophenyl-β-D-cellobioside,Cellulase,33.13594841067498,19.622249852788087,5.77331006058488,1.0
Maltotriose,α-Amylase,31.021134367676638,20.603196841728085,4.932047681420846,1.0
Xylan,Xylanase (TlXyn10A),33.88767282155828,51.62823943238703,6.630283205387182,1.0
Cellulose,Cellulase (TrCel7A),31.792722128868533,21.996512553870442,5.90117147202347,0.5357856517574952
Lignin,Laccase (TrLcc1),29.134719933567567,44.77316563554647,5.914639757922958,1.0
Xylan,Xylanase (TlXyn10A),37.45352330148535,39.780260050397104,6.851568818761288,1.0
Avicel,Cellulase (CtCel5A),24.669826538982306,38.08804061630364,5.817922117256987,0.7573114678092557
Lignin,Laccase (TrLcc1),34.83926503915681,18.316595968365796,6.0136092337074,1.0
PET,PETase (FAST-PETase),39.29551217895305,35.46281969341331,6.885781900403996,0.22774057455301205
Polyurethane,PUase (PsEstA),37.79464337639169,30.297124069879928,5.354148376792472,0.08532751541706896
Lactose,β-Galactosidase,27.59637710567059,62.0804183217977,6.279945794430045,1.0
Casein,Protease (Subtilisin),35.32593745371869,45.099948486550396,6.370919664818576,1.0
Maltotriose,α-Amylase,31.430497542699545,69.63170312944281,6.342941188979952,1.0
Avicel,Cellulase (CtCel5A),33.8800577338331,18.23381351506613,7.068775455054492,1.0
Lactose,β-Galactosidase,31.674751000775963,10.574740507108405,5.883083003993691,1.0
Maltotriose,α-Amylase,35.791499959673445,44.23448283865781,5.612690933954283,1.0
Casein,Protease (Subtilisin),31.88884815364795,58.65736978233387,5.966962991980991,1.0
Maltotriose,α-Amylase,40.42765748494266,35.44948408804416,6.311608797761034,1.0
Cellulose,Cellulase (TrCel7A),38.055421980895005,11.529651810224266,5.585762483311749,0.44949425631934414
Casein,Protease (Subtilisin),40.68168774278714,27.16843240113598,6.206024605948588,1.0
Lactose,β-Galactosidase,36.90545709722326,25.903385527401895,6.545297557402388,1.0
Polyurethane,PUase (PsEstA),41.15607233541533,60.362916588690254,5.719678593407537,0.10265184453694462
Lignin,Laccase (TrLcc1),33.54321568562005,46.9322756170285,5.478406569795178,1.0
Glucose,Glucose Oxidase,35.589213886159314,23.622880105127397,6.213608269257635,1.0
PET,PETase (FAST-PETase),34.979304180588834,4.743369474626428,6.800823305849331,0.1359425823700285
Lignin,Laccase (TrLcc1),42.57571931872308,39.43259570586907,6.000464542768855,1.0
Polyurethane,PUase (PsEstA),30.24967199400964,3.088034985595119,5.842193011217668,0.0
Avicel,Cellulase (CtCel5A),37.97804039972037,7.142206327926099,6.312189298852481,0.8447030578920326
Xylan,Xylanase (TlXyn10A),37.25475242293001,10.520764358852219,6.5409346909333825,1.0
Xylan,Xylanase (TlXyn10A),29.45087690240857,66.6982647206627,5.018605658623351,1.0
Casein,Protease (Subtilisin),31.948707639648614,59.864774152896246,5.563865158420873,1.0
Starch,α-Amylase (Bacillus),47.49414070132676,1.6181992050040552,5.680214444121542,1.0
Starch,α-Amylase (Bacillus),39.985139626901535,59.799243599209056,5.8601523191005835,1.0
Casein,Protease (Subtilisin),26.877368946688193,21.99069331062224,6.081752720139456,1.0
Lignin,Laccase (TrLcc1),40.679067149743915,69.74942264569754,5.906510920039877,1.0
Avicel,Cellulase (CtCel5A),33.00664485795769,43.73042750386102,6.557872962726509,1.0
Glucose,Glucose Oxidase,29.259671256204193,7.025923526643977,5.616510670890339,1.0
Lignin,Laccase (TrLcc1),30.830084680644614,42.032680221287734,5.820637712312125,1.0
Lignin,Laccase (TrLcc1),35.58636374899352,48.64051582024988,6.2157934339926575,1.0
Cellulose,Cellulase (TrCel7A),36.023947491962254,5.76264184669608,5.5276939091037045,0.42539606341572384
Cellulose,Cellulase (TrCel7A),40.55604350407597,8.276275368767482,6.301292233849327,0.45992719201602483
Lactose,β-Galactosidase,30.658870619481092,13.720133057422633,5.549963502661599,1.0
Xylan,Xylanase (TlXyn10A),38.55157837864454,62.35181157238524,6.187272214491793,1.0
PET,PETase (FAST-PETase),28.725128685687856,50.72312022457186,5.5744352056661945,0.16625437560618267
Glucose,Glucose Oxidase,36.29854623570098,26.708235339678748,5.962792004585999,1.0
Cellulose,Cellulase (TrCel7A),26.82951195232642,56.47019103080166,4.925201158467804,0.4869987096594727
Lignin,Laccase (TrLcc1),35.846810782203875,61.61070936821169,6.400069834096039,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,39.20268205321481,24.177505249158152,5.673741180672226,1.0
Glucose,Glucose Oxidase,26.085014618473593,59.460355375382726,6.271750110366363,1.0
Cellulose,Cellulase (TrCel7A),33.39926217537862,38.6515979134147,5.127186251985254,0.5672997554037325
Xylan,Xylanase (TlXyn10A),32.553333945345095,47.09382356338282,4.993736550271135,1.0
Starch,α-Amylase (Bacillus),43.8249835156343,34.434511482993784,5.439022457699758,1.0
Maltotriose,α-Amylase,28.968468800445777,17.87702996253981,6.372890749540641,1.0
Xylan,Xylanase (TlXyn10A),43.847050065720794,50.1093695791156,6.626755252598087,1.0
Avicel,Cellulase (CtCel5A),31.96870477955144,26.18115434795733,5.726170751394231,0.9470899366333445
Maltotriose,α-Amylase,25.647983640037125,20.57589117173486,5.544715432162132,1.0
Maltotriose,α-Amylase,30.614738201923366,8.591867127748129,6.443892965833689,1.0
PET,PETase (FAST-PETase),33.01182203820507,52.59867682590314,5.878403957388562,0.20874405313181868
Lactose,β-Galactosidase,31.996951073341194,65.5773141239883,5.736298268800818,1.0
Lactose,β-Galactosidase,30.702609464830434,27.609395534667684,6.397360930874555,1.0
Avicel,Cellulase (CtCel5A),29.589064010934955,4.323816144918908,6.180738762222751,0.5279102534676419
Lignin,Laccase (TrLcc1),34.23325687892593,38.96821375697607,6.703322578525542,1.0
Casein,Protease (Subtilisin),40.27967623739576,6.107083690631643,5.785972326098175,1.0
Cellulose,Cellulase (TrCel7A),30.63894166472895,41.75190306478967,5.698199776294187,0.47129166182718885
Cellulose,Cellulase (TrCel7A),33.30285863332375,64.79031399919893,6.017598229663953,0.7245331532156076
p-Nitrophenyl-β-D-cellobioside,Cellulase,31.19371108790356,6.0432931860081665,5.7852196074149775,1.0
Glucose,Glucose Oxidase,40.93394759671877,58.04186734726569,5.961970703509661,1.0
Maltotriose,α-Amylase,34.52679649405196,69.14384053056662,5.7652181760653685,1.0
PET,PETase (FAST-PETase),39.19842149664276,44.48553408041846,5.797496735059071,0.10790607533111096
Cellulose,Cellulase (TrCel7A),34.67162858544807,12.468196254004923,5.723637020363955,0.4633452396578709
Casein,Protease (Subtilisin),30.791228102691996,52.60943581258114,5.159077035517465,1.0
Maltotriose,α-Amylase,29.792903750181814,61.178852312788635,5.461230755035517,1.0
Starch,α-Amylase (Bacillus),18.94121040221269,19.09597966746241,6.306078845043276,1.0
Lactose,β-Galactosidase,29.811947691650662,7.374350653233514,6.239569417769076,1.0
Casein,Protease (Subtilisin),45.7075601883256,50.432039057332716,5.900003496389344,1.0
Starch,α-Amylase (Bacillus),30.600657773852046,51.35670778687729,5.854237958607803,1.0
PET,PETase (FAST-PETase),36.46287426543197,64.50332676374003,5.826091051361773,0.2928883010396882
Cellulose,Cellulase (TrCel7A),33.90223357823864,61.67497849200717,6.26552194660707,0.7093382043063748
Xylan,Xylanase (TlXyn10A),39.19788863973373,70.52773170666956,5.499962082494644,1.0
Maltotriose,α-Amylase,43.189555035386064,48.35765245855024,5.825616471896497,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,34.21903095234877,68.30362107731409,5.439786160576695,1.0
Lignin,Laccase (TrLcc1),36.787311910089386,18.996679010749876,5.6918669579612855,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,20.9139112027126,53.56211929652939,6.488617309900352,1.0
Starch,α-Amylase (Bacillus),29.25442452130214,65.4832839112453,6.750931227044826,1.0
Cellulose,Cellulase (TrCel7A),42.944929457959866,40.190063132511696,5.964880627297378,0.49988084602579513
Starch,α-Amylase (Bacillus),41.53689364532997,8.559570391148782,5.022347565044923,1.0
Xylan,Xylanase (TlXyn10A),42.36853314022583,48.615418846238924,4.837128598949399,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,31.580588155279376,27.249155822144385,7.035442156745931,1.0
Lactose,β-Galactosidase,35.80627678679654,31.726856854009622,6.8137301385760445,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,44.82718907980588,71.57726353366259,6.333699531894336,1.0
Casein,Protease (Subtilisin),34.64951635536831,67.78019225472745,5.328446367958382,1.0
Cellulose,Cellulase (TrCel7A),27.120480780621868,67.70363266093996,5.514099529118249,0.44016965464086916
Avicel,Cellulase (CtCel5A),38.077514488039256,21.102040580170176,5.621658948107768,1.0
Xylan,Xylanase (TlXyn10A),36.474745624533284,20.129079917039064,5.980463377160749,1.0
Avicel,Cellulase (CtCel5A),34.64263663765448,12.995020512342498,6.42036591218763,0.9884663411579037
Casein,Protease (Subtilisin),29.52872449509447,2.0040057041653596,5.159177711201994,1.0
Glucose,Glucose Oxidase,37.242435295782506,1.811748408932063,6.13265826932278,1.0
Maltotriose,α-Amylase,42.55907001060279,34.476454491142306,6.172632138273129,1.0
Lignin,Laccase (TrLcc1),34.712630941096066,53.75470151174902,5.468536582924052,1.0
Casein,Protease (Subtilisin),39.33090796309368,54.87393408141211,6.250537776135666,1.0
Cellulose,Cellulase (TrCel7A),31.100640509452784,66.60004505042725,6.853958809415843,0.5938803031905562
Avicel,Cellulase (CtCel5A),43.45675064094024,30.01570262314707,6.579901020792233,0.8660369049507682
Xylan,Xylanase (TlXyn10A),35.87652015826169,2.460587169340419,5.600952204968968,1.0
Lignin,Laccase (TrLcc1),35.928549862908305,52.10277998100284,5.31508361931188,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,31.43466150123512,43.934061758170515,5.641411344474838,1.0
Lactose,β-Galactosidase,47.011738064980364,37.69550648643468,5.819970660546104,1.0
Avicel,Cellulase (CtCel5A),31.257771895196502,7.387400217238018,6.420002185815278,0.6478888347573989
Glucose,Glucose Oxidase,39.29230082078568,15.153781824327082,6.2234727150098745,1.0
Glucose,Glucose Oxidase,31.998247869681165,6.220806669160386,6.519032201178767,1.0
Glucose,Glucose Oxidase,27.412321481392766,59.67545374318392,6.290832336437999,1.0
Polyurethane,PUase (PsEstA),35.98441574069441,34.18873558448604,6.050606994575792,0.05249309052892161
Polyurethane,PUase (PsEstA),29.13952290881615,20.88710032357512,6.045024036179883,0.11419906026974543
Polyurethane,PUase (PsEstA),38.50918781412889,30.687338985765162,5.880773258384597,0.013290197549636007
Lactose,β-Galactosidase,29.193738366380305,25.279955398158354,5.717141014833105,1.0
Cellulose,Cellulase (TrCel7A),30.54395760052896,48.75447818997112,6.113720234414636,0.4768821509305963
Lactose,β-Galactosidase,34.597236403012296,29.659968460602244,6.734898119405297,1.0
Xylan,Xylanase (TlXyn10A),42.28438305212789,41.271551872233104,5.979816865283491,1.0
PET,PETase (FAST-PETase),37.37897654024627,51.008447253569095,6.620267676181884,0.14986532752922258
Maltotriose,α-Amylase,35.748338517194874,49.52234032770139,6.212605171548438,1.0
Xylan,Xylanase (TlXyn10A),35.34590487703197,21.417943299008027,7.564339389396012,1.0
Avicel,Cellulase (CtCel5A),33.60546097872688,57.28375699980085,5.810860369666286,1.0
PET,PETase (FAST-PETase),31.148279245902643,65.39467455710135,5.43179713378733,0.16443667595415923
Casein,Protease (Subtilisin),31.288744118856545,46.888186957573936,6.494739890682534,1.0
PET,PETase (FAST-PETase),36.401738773052315,23.570005586893505,5.753869153570398,0.14411799755838883
Maltotriose,α-Amylase,34.278716574439954,14.175324233214209,6.1671940518433495,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,28.080579065244255,35.03191543177071,6.592499082533232,1.0
Casein,Protease (Subtilisin),34.85957185471578,52.62677447043369,5.5051030087813615,1.0
Lactose,β-Galactosidase,41.580870011024004,18.964184121847826,6.106561126948211,1.0
Avicel,Cellulase (CtCel5A),39.35575590311687,62.16689548062629,6.23805370337771,1.0
Avicel,Cellulase (CtCel5A),27.18305150733024,34.523378582320994,5.283409537921733,0.9467861364519723
Lignin,Laccase (TrLcc1),43.99625560119619,62.47305991421283,6.133196972957456,1.0
Lactose,β-Galactosidase,38.39786556846075,32.5894011055329,6.333061206986856,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,34.514343800614036,42.34698241543248,5.766399681266613,1.0
PET,PETase (FAST-PETase),38.759100967712754,28.511048515400017,6.16830627492195,0.21419125772392292
p-Nitrophenyl-β-D-cellobioside,Cellulase,39.8783095465317,3.0189892702115335,5.129713642903725,1.0
Maltotriose,α-Amylase,32.56042216335947,46.41961933539731,6.408574196922032,1.0
